Status,Type,Waybill Number,Date,Shipper,Consignee,Carrier,Origin Port,Destination Port,Pieces,Weight (lb),Volume (ft³),Name,Layout,Departure Date,Arrival Date,System Creation Date,Intermediate/Broker,Executed Place,Executed By,Booking #,Forwarding Agent,Destination Agent,Origin Country,Destination Country,Direction,Master Waybill,Is Liquidated,Transactions Balance (CAD),General Order Date,Income (CAD),Expense (CAD),Profit (CAD),Cost PP. (CAD),Cost Col. (CAD),Inc. PP (CAD),Consolidation Income (CAD),Consolidation Expense (CAD),Consolidation Profit (CAD),Consolidation Real Profit (CAD),Folder,Volume weight (Vlb),Chargeable Weight (lb),Value,Description,Container Number,Deliver To,Modes of Transportation,Has Transactions,Vessel,Amount of Containers,40' Containers,45' Containers,Commodities Description,Last Event,Place of Delivery,Importer,Billing Client,Shipper Address,Consignee Address,Notify Party Address,Forwarding Agent Address,Destination Agent Address,Deliver To Address,Shipper Name & Address,Consignee Name & Address,Warehouse Receipts,Temperature Setup,Generator Setup,TEU,FEU,Shipper Name & Address & Phone,Consignee Name & Address & Phone,Dimensions,Cut Off Date,Spotting Date,Package,House count,On-Carriage by,Documentation Cut-off Date,IT Date,Container Tracking,ETA Update,Terminal,x dock date
Delivered,Ocean,MEDUL6513963,01/13/2022,APPBOSA,"Equifruit, Inc.",,Paita,Philadelphia,1,0.00,"2,360.36",1934,Straight,12/28/2021,02/03/2022,01/13/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Peru,United States,Incoming,MEDUL6513963,No,0.00,,0.00,"1,242.43","-1,242.43",0.00,"1,242.43",0.00,0.00,"1,242.43","-1,242.43",0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","16,454.55",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),CRLU1233414,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Montreal,,Sobeys BCH,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Montreal, QC H1G 3J5. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","APPBOSA
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1934,,No,2,1.0,"APPBOSA

0051 73 969412141","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/13/2022,01/13/2022,CNT,0,,,,Yes,,Delaware,02/15/2022
Delivered,Ocean,913620322,01/13/2022,APPBOSA,"Equifruit, Inc.",,Paita,Philadelphia,1,0.00,"2,360.36",1933,Straight,12/25/2021,01/10/2022,01/13/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Peru,United States,Incoming,913620322,No,0.00,,0.00,"1,340.28","-1,340.28","1,340.28",0.00,0.00,0.00,"1,340.28","-1,340.28",0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","16,454.55",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),MNBU3329821,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Montreal,,Courchesne Larose,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","APPBOSA
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1933,,No,2,1.0,"APPBOSA

0051 73 969412141","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/13/2022,01/13/2022,CNT,0,,,,Yes,,Delaware,01/19/2022
Delivered,Ocean,NQSH22001DH01107,01/13/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1932,Straight,12/27/2021,01/10/2022,01/13/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,NQSH22001DH01107,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","15,172.87",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade COSTCO (Organic & Fairtrade),SEGU9939909,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,Costco Vaughan Wet,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1932,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/13/2022,01/13/2022,CNT,0,,,,Yes,,Gloucester,01/20/2022
Delivered,Ocean,COL6930233A,01/12/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,"Equifruit, Inc.",,Santa Marta,Philadelphia,1,0.00,"2,360.36",1906,Straight,01/02/2022,01/11/2022,01/12/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Colombia,United States,Incoming,COL6930233A,No,0.00,,0.00,"17,910.61","-17,910.61","17,910.61",0.00,0.00,0.00,"17,910.61","-17,910.61",0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","16,945.73",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic& Fairtrade),TLLU1177804,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Montreal,,Sobeys BCH,"santa marta, ","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Montreal, QC H1G 3J5. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","C.I. AGRICOLAS LAS FLORES S.A.S.
santa marta, ","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1906,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
santa marta, 
3137453982","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/12/2022,01/12/2022,CNT,0,,,,Yes,,Penn,01/14/2022
Delivered,Ocean,NQSH22001DH01109,01/12/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1931,Straight,12/27/2021,01/10/2022,01/12/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,NQSH22001DH01109,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","11,825.17",Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade),temu9791150,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1931,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/12/2022,01/12/2022,CNT,0,,,,Yes,,Gloucester,01/12/2022
Delivered,Ground,,01/12/2022,Coliman Pacific Corporation,"Equifruit, Inc.",Traffic tech,,,960,0.00,0.00,1928,Straight,01/11/2022,01/14/2022,01/12/2022,GO FRESH,Montréal,Amandine Hance,,,"Equifruit, Inc.",,,Incoming,,No,0.00,,0.00,"20,557.87","-20,557.87","20,557.87",0.00,0.00,0.00,"20,557.87","-20,557.87",0.00,Incoming Shipments\2022\Janvier,0.00,0.00,"19,631.87",Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade),,"Equifruit, Inc.","Road, Other",No,,0,0,0,Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade); Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade); Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),Delivered to consignee,,,"Chiovitti Banana Co., Ltd","Phoenix, AZ, 85044. ","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
Phoenix, AZ, 85044. ","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1928,,,0,0.0,"Coliman Pacific Corporation
Phoenix, AZ, 85044. 
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","480x0.00x0.00x0.00in  
144x0.00x0.00x0.00in  
336x0.00x0.00x0.00in",01/12/2022,01/12/2022,CAS,0,,,,Yes,,,
Delivered,Ocean,NQSH22001DH01106,01/11/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1930,Straight,12/27/2021,01/10/2022,01/11/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,NQSH22001DH01106,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","15,172.87",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade COSTCO (Organic & Fairtrade),TEMU9791187,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,Costco Vaughan Wet,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1930,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/11/2022,01/11/2022,CNT,0,,,,Yes,,Gloucester,01/19/2022
Delivered,Ocean,913501044,01/11/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1927,Straight,12/20/2021,01/06/2022,01/11/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,913501044,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","15,237.93",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade COSTCO (Organic & Fairtrade),SUDU6203093,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,Costco Vaughan Wet,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1927,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/11/2022,01/11/2022,CNT,0,,,,Yes,,Delaware,01/13/2022
Delivered,Ground,,01/11/2022,Coliman Pacific Corporation,"Equifruit, Inc.",Scotlynn,Pharr,Montreal,960,0.00,0.00,1926,Straight,01/10/2022,01/13/2022,01/11/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",United States,Canada,Incoming,,No,0.00,,0.00,"19,961.82","-19,961.82","19,961.82",0.00,0.00,0.00,"19,961.82","-19,961.82",0.00,Incoming Shipments\2022\Janvier,0.00,0.00,"20,224.74",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),,"Equifruit, Inc.","Road, Other",No,,0,0,0,Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),Delivered to consignee,,,Courchesne Larose,"Phoenix, AZ, 85044. ","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Coliman Pacific Corporation
Phoenix, AZ, 85044. ","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1926,,,0,0.0,"Coliman Pacific Corporation
Phoenix, AZ, 85044. 
480-598-8525","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",960x0.00x0.00x0.00in,01/11/2022,01/11/2022,CAS,0,,,,Yes,,,
Delivered,Ocean,913573250,01/11/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,"Equifruit, Inc.",,Santa Marta,Philadelphia,1,0.00,"2,360.36",1924,Straight,12/24/2021,01/03/2022,01/11/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Colombia,United States,Incoming,913573250,No,0.00,,0.00,"1,039.67","-1,039.67",0.00,"1,039.67",0.00,0.00,"1,039.67","-1,039.67",0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","14,465.62",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic& Fairtrade),MMAU1130699,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Montreal,,Sobeys BCH,"santa marta, ","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Montreal, QC H1G 3J5. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","C.I. AGRICOLAS LAS FLORES S.A.S.
santa marta, ","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1924,,No,2,1.0,"C.I. AGRICOLAS LAS FLORES S.A.S.
santa marta, 
3137453982","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/11/2022,01/11/2022,CNT,0,,,,Yes,,Delaware,01/11/2022
Delivered,Ocean,913556372,01/11/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1921,Straight,12/20/2021,01/13/2022,01/11/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,913556372,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","15,237.93",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade COSTCO (Organic & Fairtrade),MNBU3018007,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,Costco Vaughan Wet,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1921,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/11/2022,01/11/2022,CNT,0,,,,Yes,,Delaware,01/12/2022
Delivered,Ocean,913607030,01/11/2022,COQUIMBA,"Equifruit, Inc.",,,Philadelphia,1,0.00,"2,360.36",1929,Straight,12/30/2021,01/10/2022,01/11/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",,United States,Incoming,913607030,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","11,542.74",Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade),MWCU6986523,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","Chinandega, ","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","COQUIMBA
Chinandega, ","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1929,,No,2,1.0,"COQUIMBA
Chinandega, 
505 2341-3882","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/11/2022,01/11/2022,CNT,0,,,,Yes,,Delaware,01/11/2022
Received,Ocean,913493530,01/10/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,939,0.00,"2,360.36",1925,Straight,12/20/2021,01/06/2022,01/10/2022,GO FRESH,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,913493530,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","15,321.86",Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade),mnbu3027462,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade); Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade); Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),Arrived at destination,Toronto,,"Chiovitti Banana Co., Ltd",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1925,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","74x0.00x0.00x0.00in  
384x0.00x0.00x0.00in  
1x459.53x90.00x98.62in  
480x0.00x0.00x0.00in",01/10/2022,01/10/2022,PCS,0,,,,Yes,,Delaware,01/10/2022
Delivered,Ocean,913560104,01/10/2022,APPBOSA,"Equifruit, Inc.",,Paita,Philadelphia,1,0.00,"2,360.36",1918,Straight,12/18/2021,01/06/2022,01/10/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Peru,United States,Incoming,913560104,No,0.00,,0.00,"1,233.22","-1,233.22",0.00,"1,233.22",0.00,0.00,"1,233.22","-1,233.22",0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","16,525.10",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),MNBU3566130,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Montreal,,Courchesne Larose,,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","APPBOSA
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1918,,No,2,1.0,"APPBOSA

0051 73 969412141","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/10/2022,01/10/2022,CNT,0,Harlyn,,,Yes,,Delaware,01/10/2022
Received,Ocean,,01/07/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,961,0.00,"2,360.36",1920,Straight,12/20/2021,01/06/2022,01/07/2022,GO FRESH,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","15,387.45",Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),MNBU3363261,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade); Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade); Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade),Arrived at destination,Toronto,,"Chiovitti Banana Co., Ltd",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1920,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","144x0.00x0.00x0.00in  
480x0.00x0.00x0.00in  
336x0.00x0.00x0.00in  
1x459.53x90.00x98.62in",01/07/2022,01/07/2022,PCS,0,,,,Yes,,,12/16/2021
Delivered,Ocean,913556366,01/06/2022,COQUIMBA,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1922,Straight,12/23/2021,01/10/2022,01/06/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,913556366,No,0.00,,0.00,"1,242.44","-1,242.44",0.00,"1,242.44",0.00,0.00,"1,242.44","-1,242.44",0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","11,592.23",Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade),mwcu6953411,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd","Chinandega, ","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","COQUIMBA
Chinandega, ","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1922,,No,2,1.0,"COQUIMBA
Chinandega, 
505 2341-3882","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/06/2022,01/06/2022,CNT,0,,,,Yes,,Delaware,01/14/2022
Delivered,Ocean,NQSH12001DP52105,01/06/2022,EL GUABO,"Equifruit, Inc.",,Puerto Bolivar,Philadelphia,1,0.00,"2,360.36",1923,Straight,12/18/2021,01/02/2022,01/06/2022,,Montréal,Amandine Hance,,,"Equifruit, Inc.",Ecuador,United States,Incoming,NQSH12001DP52105,No,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Incoming Shipments\2022\Janvier,"24,570.49","24,570.49","11,875.87",Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade),TEMU9790576,"Equifruit, Inc.","Vessel, Containerized",No,,1,1,0,,Delivered to consignee,Toronto,,"Chiovitti Banana Co., Ltd",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",,"5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","EL GUABO
","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1923,,No,2,1.0,"EL GUABO

593 7 2950088","Equifruit, Inc.
5311, boulevard de Maisonneuve Ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1x459.53x90.00x98.62in,01/06/2022,01/06/2022,CNT,0,,,,Yes,,,12/16/2021
