Status,Number,Supplier,Due Date,Customer,Income,Expense,Profit,Customer:Account Number,Date,End Date,Employee,Progress (%)
Closed,3088,ASOGUABO,10/11/2023,Courchesne Larose,"32,988.49","47,076.60","-14,088.11",C00007,09/07/2023,02/13/2024,David Melo,83
Closed,3091,ASOGUABO,10/10/2023,Costco Vaughan Wet,"34,532.00","46,433.22","-11,901.22",C00006/004,09/07/2023,01/12/2024,David Melo,83
Closed,3087,ASOGUABO,10/04/2023,Costco Vaughan Wet,"30,784.62","42,854.22","-12,069.60",C00006/004,09/07/2023,05/17/2024,David Melo,83
Closed,3081,ASOGUABO,10/02/2023,Costco Calgary,"30,951.27","43,933.02","-12,981.75",,09/07/2023,01/12/2024,David Melo,83
Closed,3084,Marplantis Organic Sustainable Agriculture,10/09/2023,Sobeys BCH,"31,656.96","44,672.33","-13,015.37",C00024/001,09/05/2023,01/12/2024,Karyne Manseau,83
Closed,2997,Coliman Pacific Corporation,09/27/2023,Costco Vaughan Wet,"34,380.05","26,833.14","7,546.91",C00006/004,08/30/2023,01/12/2024,David Melo,100
Closed,3079,Surgesa S.A.,09/29/2023,Costco Vaughan Wet,"31,968.85","45,975.99","-14,007.14",C00006/004,08/30/2023,01/12/2024,David Melo,83
Closed,3082,Surgesa S.A.,10/13/2023,Costco US/East,"34,721.95","46,592.64","-11,870.69",,08/30/2023,01/12/2024,David Melo,83
Closed,3083,ASOGUABO,10/07/2023,Costco Vaughan Wet,"34,797.92","46,447.47","-11,649.55",C00006/004,08/30/2023,01/12/2024,David Melo,83
Closed,3077,COQUIMBA,09/30/2023,"Chiovitti Banana Co., Ltd","29,280.35","25,995.08","3,285.27",C00004,08/30/2023,01/12/2024,David Melo,83
Closed,3072,COQUIMBA,09/28/2023,"Chiovitti Banana Co., Ltd","29,432.62","25,995.10","3,437.52",C00004,08/30/2023,01/12/2024,David Melo,83
Closed,3078,Marplantis Organic Sustainable Agriculture,10/05/2023,Courchesne Larose,"35,239.20","47,243.35","-12,004.15",C00007,08/30/2023,01/12/2024,David Melo,83
Closed,3070,ASOGUABO,10/02/2023,Sobeys BCH,"32,527.08","46,584.96","-14,057.88",C00024/001,08/30/2023,01/12/2024,David Melo,83
Closed,3080,ASOGUABO,10/09/2023,MIXED Chiov Gambles,"32,660.09","43,181.63","-10,521.54",,08/30/2023,08/30/2023,David Melo,79
Closed,3074,ASOGUABO,10/05/2023,Courchesne Larose,"31,806.72","44,940.92","-13,134.20",C00007,08/30/2023,08/30/2023,David Melo,86
Closed,3076,ASOGUABO,10/12/2023,Costco Vaughan Wet,"34,532.00","45,430.66","-10,898.66",C00006/004,08/30/2023,08/30/2023,David Melo,88
Closed,3075,ASOGUABO,10/09/2023,Costco Vaughan Wet,"34,797.92","45,208.81","-10,410.89",C00006/004,08/30/2023,08/30/2023,David Melo,83
Closed,3073,ASOGUABO,10/11/2023,Costco Vaughan Wet,"34,532.00","45,224.56","-10,692.56",C00006/004,08/30/2023,08/30/2023,David Melo,83
Closed,2989,Coliman Pacific Corporation,09/25/2023,Costco Calgary,"31,043.25","24,315.89","6,727.36",,08/30/2023,01/12/2024,David Melo,100
Closed,3069,ASOGUABO,09/26/2023,Sobeys BCH,"34,588.27","48,545.83","-13,957.56",C00024/001,08/28/2023,01/12/2024,David Melo,83
Closed,3065,ASOGUABO,09/23/2023,MIXED Chiov Gambles,"32,089.61","44,671.35","-12,581.74",,08/28/2023,01/12/2024,David Melo,83
Closed,3064,C.I. AGRICOLAS LAS FLORES S.A.S.,09/29/2023,Sobeys BCH,"31,011.84","27,016.96","3,994.88",C00024/001,08/23/2023,01/12/2024,David Melo,100
Closed,3067,Surgesa S.A.,09/21/2023,Costco US/East,"32,194.48","45,911.74","-13,717.26",,08/23/2023,01/12/2024,David Melo,83
Closed,3057,Surgesa S.A.,10/02/2023,Costco US/East,"34,088.80","47,218.63","-13,129.83",,08/23/2023,01/12/2024,David Melo,83
Closed,3068,Marplantis Organic Sustainable Agriculture,09/28/2023,Costco Vaughan Wet,"34,266.08","27,128.45","7,137.63",C00006/004,08/23/2023,01/12/2024,David Melo,100
Closed,3061,COQUIMBA,09/27/2023,"Chiovitti Banana Co., Ltd",0.00,"26,314.16","-26,314.16",C00004,08/23/2023,02/09/2024,David Melo,83
Closed,3055,COQUIMBA,09/20/2023,"Chiovitti Banana Co., Ltd","29,280.35","26,116.05","3,164.30",C00004,08/23/2023,01/12/2024,David Melo,83
Closed,3062,C.I. AGRICOLAS LAS FLORES S.A.S.,09/25/2023,Sobeys BCH,"31,104.00","44,781.91","-13,677.91",C00024/001,08/23/2023,01/12/2024,David Melo,83
Closed,3058,APPBOSA,10/04/2023,Costco Varennes,"34,848.58","47,236.67","-12,388.09",C00006/003,08/23/2023,01/12/2024,David Melo,83
Closed,3047,ASOGUABO,09/21/2023,Sobeys BCH,"31,230.72","63,612.03","-32,381.31",C00024/001,08/23/2023,05/17/2024,David Melo,88
Closed,3060,ASOGUABO,10/02/2023,Costco Varennes,"34,088.80","27,919.91","6,168.89",C00006/003,08/23/2023,01/12/2024,David Melo,100
Closed,3059,ASOGUABO,09/29/2023,Costco Vaughan Wet,"34,088.80","27,895.16","6,193.64",C00006/004,08/23/2023,05/17/2024,David Melo,100
Closed,3050,ASOGUABO,09/18/2023,MIXED Chiov Gambles,"32,172.81","61,027.32","-28,854.51",,08/23/2023,05/17/2024,David Melo,80
Closed,3056,ASOGUABO,09/30/2023,Costco Vaughan Wet,"34,088.80","27,991.38","6,097.42",C00006/004,08/23/2023,08/23/2023,David Melo,100
Closed,3066,ASOGUABO,09/19/2023,Costco Calgary,"30,951.27","61,864.69","-30,913.42",,08/23/2023,01/12/2024,David Melo,77
Closed,3063,Coliman Pacific Corporation,10/28/2023,Costco Vaughan Wet,"35,101.84","27,690.02","7,411.82",C00006/004,08/23/2023,08/23/2023,David Melo,100
Closed,3041,Surgesa S.A.,09/18/2023,Costco US/East,"32,146.98","28,110.93","4,036.05",,08/16/2023,01/12/2024,David Melo,100
Closed,3051,Surgesa S.A.,09/25/2023,Costco US/East,"34,190.10","64,545.73","-30,355.63",,08/16/2023,01/12/2024,David Melo,83
Closed,3052,Marplantis Organic Sustainable Agriculture,09/25/2023,Costco Vaughan Wet,"34,113.88","27,475.94","6,637.94",C00006/004,08/16/2023,01/12/2024,David Melo,100
Closed,3049,COQUIMBA,09/16/2023,"Chiovitti Banana Co., Ltd","29,541.39","26,097.67","3,443.72",C00004,08/16/2023,01/12/2024,David Melo,100
Closed,3043,COQUIMBA,09/13/2023,"Chiovitti Banana Co., Ltd","29,628.40","26,097.66","3,530.74",C00004,08/16/2023,01/12/2024,David Melo,83
Closed,3048,C.I. AGRICOLAS LAS FLORES S.A.S.,09/19/2023,Courchesne Larose,-318.38,"65,481.14","-65,799.52",C00007,08/16/2023,02/09/2024,David Melo,88
Closed,3042,APPBOSA,09/22/2023,Costco Varennes,"34,190.10","29,028.68","5,161.42",C00006/003,08/16/2023,01/12/2024,David Melo,100
Closed,3046,ASOGUABO,09/18/2023,Sobeys BCH,"34,549.98","28,998.05","5,551.93",C00024/001,08/16/2023,01/12/2024,David Melo,100
Closed,3054,ASOGUABO,09/14/2023,Sobeys BCH,"31,380.48","26,516.86","4,863.62",C00024/001,08/16/2023,01/12/2024,David Melo,100
Closed,3045,ASOGUABO,09/21/2023,Costco Vaughan Wet,"34,329.39","27,812.72","6,516.67",C00006/004,08/16/2023,01/12/2024,David Melo,100
Closed,3044,ASOGUABO,09/23/2023,Costco Vaughan Wet,"34,190.10","27,913.67","6,276.43",C00006/004,08/16/2023,01/12/2024,David Melo,100
Closed,3040,ASOGUABO,09/18/2023,Costco Vaughan Wet,"34,278.74","27,610.82","6,667.92",C00006/004,08/16/2023,01/12/2024,David Melo,100
Closed,3053,ASOGUABO,09/11/2023,Costco Calgary,"31,330.69","26,603.39","4,727.30",,08/16/2023,01/12/2024,David Melo,100
Closed,3039,C.I. AGRICOLAS LAS FLORES S.A.S.,09/10/2023,Sobeys BCH,"34,971.17","28,118.05","6,853.12",C00024/001,08/09/2023,01/12/2024,David Melo,100
Closed,3031,Surgesa S.A.,09/20/2023,Costco US/East,"34,088.80","28,626.39","5,462.41",,08/09/2023,01/12/2024,David Melo,100
Closed,3034,Surgesa S.A.,09/12/2023,Costco US/East,"32,348.86","27,308.17","5,040.69",,08/09/2023,01/12/2024,David Melo,100
Closed,3036,Marplantis Organic Sustainable Agriculture,09/18/2023,Costco Vaughan Wet,"34,278.74","27,628.21","6,650.53",C00006/004,08/09/2023,01/12/2024,David Melo,100
Closed,3035,COQUIMBA,09/10/2023,"Chiovitti Banana Co., Ltd","29,802.43","26,075.81","3,726.62",C00004,08/09/2023,01/12/2024,David Melo,100
Closed,3025,COQUIMBA,09/07/2023,"Chiovitti Banana Co., Ltd","29,780.68","25,974.42","3,806.26",C00004,08/09/2023,01/12/2024,David Melo,100
Closed,3038,ASOGUABO,09/18/2023,Sobeys BCH,"31,184.64","27,225.44","3,959.20",C00024/001,08/09/2023,08/09/2023,David Melo,100
Closed,3030,C.I. AGRICOLAS LAS FLORES S.A.S.,09/04/2023,Sobeys BCH,"31,242.24","25,913.28","5,328.96",C00024/001,08/09/2023,01/12/2024,David Melo,100
Closed,3032,ASOGUABO,09/14/2023,Courchesne Larose,"32,789.09","27,469.17","5,319.92",C00007,08/09/2023,01/12/2024,David Melo,100
Closed,3033,ASOGUABO,09/11/2023,MIXED Chiov Gambles,"32,386.73","26,930.57","5,456.16",,08/09/2023,01/12/2024,David Melo,100
Closed,3037,ASOGUABO,09/08/2023,Sobeys BCH,"32,784.30","27,958.76","4,825.54",C00024/001,08/09/2023,01/12/2024,David Melo,100
Closed,3029,ASOGUABO,09/06/2023,Costco Varennes,"32,479.49","26,683.48","5,796.01",C00006/003,08/09/2023,05/17/2024,David Melo,100
Closed,3028,ASOGUABO,09/09/2023,Costco Varennes,"34,696.62","27,589.78","7,106.84",C00006/003,08/09/2023,05/17/2024,David Melo,100
Closed,3026,ASOGUABO,09/11/2023,Costco Vaughan Wet,"34,506.68","27,589.78","6,916.90",C00006/004,08/09/2023,05/17/2024,David Melo,100
Closed,3024,ASOGUABO,09/05/2023,Costco Calgary,"31,503.15","26,414.82","5,088.33",,08/09/2023,01/12/2024,David Melo,100
Closed,3027,APPBOSA,09/15/2023,Costco Varennes,"34,392.71","28,932.31","5,460.40",C00006/003,08/09/2023,01/12/2024,David Melo,100
Closed,3016,C.I. AGRICOLAS LAS FLORES S.A.S.,09/02/2023,Sobeys BCH,"31,531.98","25,833.65","5,698.33",C00024/001,08/02/2023,01/12/2024,David Melo,100
Closed,3010,C.I. AGRICOLAS LAS FLORES S.A.S.,08/31/2023,Sobeys BCH,"31,288.32","26,211.52","5,076.80",C00024/001,08/02/2023,01/12/2024,David Melo,100
Closed,3020,Surgesa S.A.,09/13/2023,Costco US/East,"34,494.01","28,759.71","5,734.30",,08/02/2023,01/12/2024,David Melo,100
Closed,3018,Surgesa S.A.,09/14/2023,Costco US/East,"34,494.01","29,257.34","5,236.67",,08/02/2023,01/12/2024,David Melo,100
Closed,3011,Marplantis Organic Sustainable Agriculture,09/11/2023,Costco Vaughan Wet,"34,506.68","27,620.32","6,886.36",C00006/004,08/02/2023,02/01/2024,David Melo,100
Closed,3023,ASOGUABO,09/04/2023,MIXED Chiov Gambles,"32,232.23","27,057.74","5,174.49",,08/02/2023,01/12/2024,David Melo,100
Closed,3013,ASOGUABO,09/02/2023,Courchesne Larose,"34,613.80","28,281.79","6,332.01",C00007,08/02/2023,01/12/2024,David Melo,100
Closed,3012,ASOGUABO,09/07/2023,Costco Varennes,"34,633.31","27,671.61","6,961.70",C00006/003,08/02/2023,01/12/2024,David Melo,100
Closed,3015,ASOGUABO,09/08/2023,Costco Varennes,"34,696.62","27,910.56","6,786.06",C00006/003,08/02/2023,01/12/2024,David Melo,100
Closed,3014,ASOGUABO,09/08/2023,Costco Vaughan Wet,"34,696.62","27,484.41","7,212.21",C00006/004,08/02/2023,05/17/2024,David Melo,100
Closed,3019,ASOGUABO,08/28/2023,Costco Calgary,"31,342.19","26,305.16","5,037.03",,08/02/2023,01/12/2024,David Melo,100
Closed,3017,COQUIMBA,08/30/2023,"Chiovitti Banana Co., Ltd","29,584.90","25,971.92","3,612.98",C00004,08/02/2023,01/12/2024,David Melo,100
Closed,3022,COQUIMBA,09/03/2023,"Chiovitti Banana Co., Ltd","29,497.88","26,532.89","2,964.99",C00004,08/02/2023,01/12/2024,David Melo,100
Closed,3021,Surgesa S.A.,09/05/2023,Sobeys BCH,"33,016.03","27,969.58","5,046.45",C00024/001,08/02/2023,01/12/2024,David Melo,100
Closed,3005,Coliman Pacific Corporation,09/16/2023,Costco Vaughan Wet,"34,392.71","27,658.54","6,734.17",C00006/004,07/27/2023,01/12/2024,David Melo,100
Closed,2987,Coliman Pacific Corporation,09/05/2023,Costco Vaughan Wet,"34,696.62","29,149.77","5,546.85",C00006/004,07/27/2023,01/12/2024,David Melo,100
Closed,3002,C.I. AGRICOLAS LAS FLORES S.A.S.,08/28/2023,Sobeys BCH,"31,403.52","25,904.20","5,499.32",C00024/001,07/27/2023,01/12/2024,David Melo,100
Closed,2995,C.I. AGRICOLAS LAS FLORES S.A.S.,08/24/2023,Sobeys BCH,"31,288.32","25,938.07","5,350.25",C00024/001,07/27/2023,01/12/2024,David Melo,100
Closed,3007,Surgesa S.A.,08/31/2023,Costco US/East,"34,392.71","28,488.59","5,904.12",,07/27/2023,01/12/2024,David Melo,100
Closed,3001,Marplantis Organic Sustainable Agriculture,09/05/2023,Costco Vaughan Wet,"34,696.62","27,489.60","7,207.02",C00006/004,07/27/2023,01/12/2024,David Melo,100
Closed,3008,ASOGUABO,08/24/2023,Costco Varennes,"32,253.86","26,761.08","5,492.78",C00006/003,07/26/2023,01/12/2024,David Melo,100
Closed,3004,ASOGUABO,08/28/2023,MIXED Chiov Gambles,"35,056.80","28,553.76","6,503.04",,07/26/2023,01/12/2024,David Melo,100
Closed,2994,ASOGUABO,08/26/2023,Courchesne Larose,"34,690.38","28,146.36","6,544.02",C00007,07/26/2023,01/12/2024,David Melo,100
Closed,2996,ASOGUABO,08/28/2023,Costco Vaughan Wet,"34,519.34","27,338.41","7,180.93",C00006/004,07/26/2023,01/12/2024,David Melo,100
Closed,3006,APPBOSA,09/06/2023,Costco Vaughan Wet,"34,440.65","28,668.80","5,771.85",C00006/004,07/26/2023,01/12/2024,David Melo,100
Closed,2998,APPBOSA,09/01/2023,Costco Varennes,"34,342.06","28,624.23","5,717.83",C00006/003,07/26/2023,01/12/2024,David Melo,100
Closed,3003,COQUIMBA,08/27/2023,"Chiovitti Banana Co., Ltd","29,563.14","30,192.25",-629.11,C00004,07/26/2023,01/12/2024,David Melo,100
Closed,2999,COQUIMBA,08/24/2023,"Chiovitti Banana Co., Ltd","29,479.85","26,227.14","3,252.71",C00004,07/26/2023,01/12/2024,David Melo,100
Closed,3000,ASOGUABO,08/21/2023,Costco Calgary,"31,169.73","26,188.60","4,981.13",,07/26/2023,01/12/2024,David Melo,100
Closed,3009,Coliman Pacific Corporation,08/12/2023,Costco Vaughan Wet,"34,177.20","26,877.04","7,300.16",C00006/004,07/26/2023,01/12/2024,David Melo,100
Closed,2990,Coliman Pacific Corporation,08/24/2023,Costco Vaughan Wet,"34,392.46","27,152.05","7,240.41",C00006/004,07/26/2023,01/12/2024,David Melo,100
Closed,2991,Surgesa S.A.,08/28/2023,Costco US/East,"34,519.09","28,283.16","6,235.93",,07/25/2023,01/12/2024,David Melo,100
Closed,2992,Marplantis Organic Sustainable Agriculture,08/28/2023,Costco Varennes,"34,519.34","27,346.62","7,172.72",C00006/003,07/25/2023,01/12/2024,David Melo,100
Closed,2993,C.I. AGRICOLAS LAS FLORES S.A.S.,08/17/2023,Sobeys BCH,"31,230.72","25,285.68","5,945.04",C00024/001,07/25/2023,01/12/2024,David Melo,100
Closed,2903,C.I. AGRICOLAS LAS FLORES S.A.S.,08/10/2023,Courchesne Larose,"34,294.72","27,715.47","6,579.25",C00007,07/19/2023,01/12/2024,David Melo,100
Closed,2967,C.I. AGRICOLAS LAS FLORES S.A.S.,08/09/2023,Sobeys BCH,"31,011.84","25,874.29","5,137.55",C00024/001,07/19/2023,01/12/2024,David Melo,100
Closed,2988,COQUIMBA,08/20/2023,"Chiovitti Banana Co., Ltd","29,541.39","25,936.38","3,605.01",C00004,07/19/2023,01/12/2024,David Melo,100
Closed,2985,COQUIMBA,08/18/2023,"Chiovitti Banana Co., Ltd","29,541.39","25,627.07","3,914.32",C00004,07/19/2023,01/12/2024,David Melo,100
Closed,2986,Surgesa S.A.,08/23/2023,Costco Vaughan Wet,"34,493.77","29,094.74","5,399.03",C00006/004,07/19/2023,01/12/2024,David Melo,100
Closed,2984,APPBOSA,08/25/2023,Costco Varennes,"34,417.79","28,465.34","5,952.45",C00006/003,07/19/2023,01/12/2024,David Melo,100
Closed,2983,ASOGUABO,08/17/2023,Sobeys BCH,"32,826.13","27,046.55","5,779.58",C00024/001,07/19/2023,01/12/2024,David Melo,100
Closed,2902,ASOGUABO,08/14/2023,Costco Calgary,"31,020.25","25,872.71","5,147.54",,07/19/2023,01/12/2024,David Melo,100
Closed,2975,Coliman Pacific Corporation,08/16/2023,Costco Vaughan Wet,"34,265.83","28,118.46","6,147.37",C00006/004,07/17/2023,01/12/2024,David Melo,100
Closed,2979,Coliman Pacific Corporation,08/22/2023,MIXED Chiov Gambles,"34,848.93","28,879.45","5,969.48",,07/12/2023,01/12/2024,David Melo,100
Closed,2976,Coliman Pacific Corporation,08/17/2023,Costco Vaughan Wet,"34,329.15","27,933.51","6,395.64",C00006/004,07/12/2023,01/12/2024,David Melo,100
Closed,2971,Surgesa S.A.,08/10/2023,Costco US/East,"31,909.47","27,464.09","4,445.38",,07/12/2023,01/12/2024,David Melo,100
Closed,2980,Surgesa S.A.,08/18/2023,Costco Vaughan Wet,"34,329.15","28,279.93","6,049.22",C00006/004,07/12/2023,01/12/2024,David Melo,100
Closed,2982,Marplantis Organic Sustainable Agriculture,08/14/2023,Costco Varennes,"34,164.77","27,468.70","6,696.07",C00006/003,07/12/2023,01/12/2024,David Melo,100
Closed,2981,Surgesa S.A.,09/02/2023,Costco Vaughan Wet,"34,342.06","28,746.72","5,595.34",C00006/004,07/12/2023,01/12/2024,David Melo,100
Closed,2977,C.I. AGRICOLAS LAS FLORES S.A.S.,08/15/2023,Sobeys BCH,"31,196.16","25,749.59","5,446.57",C00024/001,07/12/2023,01/12/2024,David Melo,100
Closed,2973,COQUIMBA,08/12/2023,"Chiovitti Banana Co., Ltd","29,356.49","25,126.59","4,229.90",C00004,07/12/2023,01/12/2024,David Melo,100
Closed,2972,APPBOSA,08/19/2023,Costco Varennes,"34,392.46","28,474.84","5,917.62",C00006/003,07/12/2023,01/12/2024,David Melo,100
Closed,2978,ASOGUABO,08/15/2023,"Chiovitti Banana Co., Ltd","29,454.37","23,317.82","6,136.55",C00004,07/12/2023,01/12/2024,David Melo,100
Closed,2969,ASOGUABO,08/18/2023,Courchesne Larose,"34,664.85","27,798.23","6,866.62",C00007,07/12/2023,01/12/2024,David Melo,100
Closed,2970,ASOGUABO,08/16/2023,Costco Vaughan Wet,"32,135.10","26,763.80","5,371.30",C00006/004,07/12/2023,01/12/2024,David Melo,100
Closed,2974,ASOGUABO,08/07/2023,Costco Calgary,"30,836.30","25,747.06","5,089.24",,07/12/2023,01/12/2024,David Melo,100
Closed,2966,Marplantis Organic Sustainable Agriculture,08/14/2023,Costco Varennes,"34,164.53","26,921.41","7,243.12",C00006/003,07/10/2023,01/12/2024,David Melo,100
Closed,2960,Marplantis Organic Sustainable Agriculture,08/09/2023,Costco Vaughan Wet,"34,149.37","26,989.16","7,160.21",C00006/004,07/10/2023,01/12/2024,David Melo,100
Closed,2948,Coliman Pacific Corporation,08/05/2023,Costco Vaughan Wet,"34,047.88","28,209.14","5,838.74",C00006/004,07/07/2023,01/12/2024,David Melo,100
Closed,2968,ASOGUABO,08/03/2023,Sobeys BCH,"32,458.40","26,767.74","5,690.66",C00024/001,07/06/2023,01/12/2024,David Melo,81
Closed,2958,ASOGUABO,08/21/2023,Costco Vaughan Wet,"31,514.82","26,652.79","4,862.03",C00006/004,07/05/2023,01/12/2024,David Melo,100
Closed,2961,COQUIMBA,08/04/2023,"Chiovitti Banana Co., Ltd","29,193.33","25,098.38","4,094.95",C00004,07/05/2023,01/12/2024,David Melo,100
Closed,2965,COQUIMBA,08/07/2023,"Chiovitti Banana Co., Ltd","29,171.58","25,402.14","3,769.44",C00004,07/05/2023,01/12/2024,David Melo,100
Closed,2959,APPBOSA,08/10/2023,Costco Vaughan Wet,"34,025.24","28,646.10","5,379.14",C00006/004,07/05/2023,01/12/2024,David Melo,100
Closed,2957,APPBOSA,08/11/2023,Costco Varennes,"34,177.20","28,648.22","5,528.98",C00006/003,07/05/2023,01/12/2024,David Melo,100
Closed,2962,C.I. AGRICOLAS LAS FLORES S.A.S.,08/03/2023,Sobeys BCH,"30,873.60","43,098.75","-12,225.15",C00024/001,07/05/2023,01/12/2024,David Melo,83
Closed,2964,ASOGUABO,08/07/2023,MIXED Chiov Gambles,"34,476.14","28,172.20","6,303.94",,07/05/2023,01/12/2024,David Melo,100
Closed,2955,C.I. AGRICOLAS LAS FLORES S.A.S.,08/01/2023,Sobeys BCH,"30,666.24","25,155.77","5,510.47",C00024/001,07/05/2023,01/12/2024,David Melo,100
Closed,2963,ASOGUABO,08/07/2023,Costco Vaughan Wet,"34,022.51","26,854.26","7,168.25",C00006/004,07/05/2023,01/12/2024,David Melo,100
Closed,2956,ASOGUABO,08/04/2023,Costco US/East,"31,873.84","26,274.99","5,598.85",,07/05/2023,01/12/2024,David Melo,100
Closed,2954,C.I. AGRICOLAS LAS FLORES S.A.S.,07/30/2023,Sobeys BCH,"34,090.50","27,556.32","6,534.18",C00024/001,07/05/2023,08/29/2023,David Melo,100
Closed,2953,ASOGUABO,08/30/2023,Costco Vaughan Wet,"34,443.36","27,339.91","7,103.45",C00006/004,07/04/2023,01/12/2024,David Melo,100
Closed,2950,Marplantis Organic Sustainable Agriculture,08/07/2023,Costco Varennes,"34,022.51","26,817.76","7,204.75",C00006/003,06/28/2023,01/12/2024,David Melo,100
Closed,2945,Marplantis Organic Sustainable Agriculture,08/03/2023,Costco Vaughan Wet,"33,997.14","27,280.12","6,717.02",C00006/004,06/28/2023,01/12/2024,David Melo,100
Closed,2951,Surgesa S.A.,07/31/2023,Costco US/East,"31,470.07","27,276.81","4,193.26",,06/28/2023,08/29/2023,David Melo,100
Closed,2947,C.I. AGRICOLAS LAS FLORES S.A.S.,07/27/2023,Sobeys BCH,"30,516.48","25,763.68","4,752.80",C00024/001,06/28/2023,08/29/2023,David Melo,100
Closed,2946,C.I. AGRICOLAS LAS FLORES S.A.S.,07/29/2023,Courchesne Larose,"33,848.01","27,652.58","6,195.43",C00007,06/28/2023,08/29/2023,David Melo,100
Closed,2949,COQUIMBA,07/31/2023,"Chiovitti Banana Co., Ltd","28,823.52","25,419.88","3,403.64",C00004,06/28/2023,08/29/2023,David Melo,100
Closed,2944,APPBOSA,08/04/2023,Costco Varennes,"34,047.88","34,930.64",-882.76,C00006/003,06/28/2023,01/12/2024,David Melo,100
Closed,2942,APPBOSA,07/31/2023,Costco Vaughan Wet,"33,616.58","28,315.38","5,301.20",C00006/004,06/28/2023,10/24/2023,David Melo,100
Closed,2952,ASOGUABO,07/26/2023,"Chiovitti Banana Co., Ltd","28,657.94","24,460.65","4,197.29",C00004,06/28/2023,09/05/2023,David Melo,100
Closed,2941,ASOGUABO,08/02/2023,Costco Vaughan Wet,"33,832.23","27,128.23","6,704.00",C00006/004,06/28/2023,01/12/2024,David Melo,100
Closed,2943,ASOGUABO,07/27/2023,Costco Calgary,"30,456.88","26,086.56","4,370.32",,06/28/2023,08/29/2023,David Melo,100
Closed,2940,Coliman Pacific Corporation,08/01/2023,MIXED Chiov Gambles,"31,608.59","26,572.07","5,036.52",,06/28/2023,01/12/2024,David Melo,100
Closed,2931,ASOGUABO,07/24/2023,Sobeys BCH,"31,993.92","27,701.27","4,292.65",C00024/001,06/26/2023,08/29/2023,David Melo,100
Closed,2935,Marplantis Organic Sustainable Agriculture,07/31/2023,Costco Varennes,"33,616.58","27,208.82","6,407.76",C00006/003,06/26/2023,08/29/2023,David Melo,100
Closed,2932,Marplantis Organic Sustainable Agriculture,07/21/2023,Costco US/East,"31,422.62","26,328.01","5,094.61",,06/26/2023,09/05/2023,David Melo,44
Closed,2936,Surgesa S.A.,07/24/2023,Costco US/East,"31,410.70","27,289.30","4,121.40",,06/26/2023,08/29/2023,David Melo,100
Closed,2926,Surgesa S.A.,08/08/2023,Costco Vaughan Wet,"32,063.85","27,050.22","5,013.63",C00006/004,06/26/2023,01/12/2024,David Melo,100
Closed,2930,ASOGUABO,08/21/2023,Costco US/East,"34,329.15","27,082.23","7,246.92",,06/21/2023,01/12/2024,David Melo,100
Closed,2933,C.I. AGRICOLAS LAS FLORES S.A.S.,08/21/2023,Sobeys BCH,"31,230.72","26,152.72","5,078.00",C00024/001,06/21/2023,01/12/2024,David Melo,100
Closed,2934,COQUIMBA,07/24/2023,"Chiovitti Banana Co., Ltd","28,769.14","25,379.03","3,390.11",C00004,06/21/2023,09/14/2023,David Melo,100
Closed,2928,COQUIMBA,07/21/2023,"Chiovitti Banana Co., Ltd","29,993.31","25,081.01","4,912.30",C00004,06/21/2023,01/12/2024,David Melo,100
Closed,2929,APPBOSA,07/26/2023,Costco Vaughan Wet,"33,492.47","28,325.22","5,167.25",C00006/004,06/21/2023,08/29/2023,David Melo,100
Closed,2927,APPBOSA,07/28/2023,Costco Varennes,"33,641.95","28,325.67","5,316.28",C00006/003,06/21/2023,08/29/2023,David Melo,100
Closed,2939,ASOGUABO,07/20/2023,MIXED Chiov Gambles,"31,915.63","27,291.99","4,623.64",,06/21/2023,08/29/2023,David Melo,100
Closed,2938,ASOGUABO,07/27/2023,Costco Vaughan Wet,"33,603.89","28,536.09","5,067.80",C00006/004,06/21/2023,08/29/2023,David Melo,100
Closed,2937,ASOGUABO,07/20/2023,Costco Calgary,"30,320.64","26,422.18","3,898.46",,06/21/2023,10/02/2023,David Melo,100
Closed,2908,ASOGUABO,08/13/2023,Courchesne Larose,"34,694.68","29,242.45","5,452.23",C00007,06/14/2023,01/12/2024,David Melo,100
Closed,2900,Marplantis Organic Sustainable Agriculture,07/13/2023,MIXED Chiov Gambles,"30,453.07","26,311.78","4,141.29",,06/14/2023,08/29/2023,David Melo,100
Closed,2923,C.I. AGRICOLAS LAS FLORES S.A.S.,07/19/2023,Courchesne Larose,"33,834.93","27,657.34","6,177.59",C00007,06/14/2023,09/05/2023,David Melo,100
Closed,2925,ASOGUABO,07/17/2023,Sobeys BCH,"32,002.92","28,054.70","3,948.22",C00024/001,06/14/2023,09/05/2023,David Melo,100
Closed,2924,Surgesa S.A.,07/24/2023,Costco Vaughan Wet,"33,553.15","28,055.75","5,497.40",C00006/004,06/14/2023,08/29/2023,David Melo,100
Closed,2921,Marplantis Organic Sustainable Agriculture,07/24/2023,Costco Varennes,"33,553.15","27,277.49","6,275.66",C00006/003,06/14/2023,08/29/2023,David Melo,100
Closed,2919,Marplantis Organic Sustainable Agriculture,07/22/2023,Costco Vaughan Wet,"33,502.41","27,277.49","6,224.92",C00006/004,06/14/2023,08/29/2023,David Melo,100
Closed,2922,COQUIMBA,07/17/2023,"Chiovitti Banana Co., Ltd","30,095.52","25,406.30","4,689.22",C00004,06/14/2023,08/29/2023,David Melo,100
